"Scenario","Replication","StepScale","Success","PNIE","SelectedStartMediator","SelectedStartOutcome","CandidateRootsMediator","CandidateRootsOutcome"
"Asymmetric mixture",120,0.2,TRUE,-0.286817571253536,1,1,1,1
"Symmetric bimodal",120,0.05,TRUE,-0.332587320091463,1,1,1,1
"Symmetric bimodal",120,0.1,TRUE,-0.332587320091463,1,1,1,1
"Symmetric bimodal",120,0.2,TRUE,-0.332587320091463,1,1,1,1
"Asymmetric mixture",121,0.05,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",121,0.1,TRUE,-0.289803181055816,1,5,1,1
"Asymmetric mixture",121,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",121,0.05,TRUE,-0.326015063387085,1,1,1,1
"Symmetric bimodal",121,0.1,TRUE,-0.326015063387085,1,1,1,1
"Symmetric bimodal",121,0.2,TRUE,-0.326015063387085,1,1,1,1
"Asymmetric mixture",122,0.05,TRUE,-0.278547494268764,1,1,1,1
"Asymmetric mixture",122,0.1,TRUE,-0.278547494268764,1,1,1,1
"Asymmetric mixture",122,0.2,TRUE,-0.278547494268764,1,1,1,1
"Symmetric bimodal",122,0.05,TRUE,-0.268309251979423,1,1,1,1
"Symmetric bimodal",122,0.1,TRUE,-0.268309251979423,1,1,1,1
"Symmetric bimodal",122,0.2,TRUE,-0.268309251979423,1,1,1,2
"Asymmetric mixture",123,0.05,TRUE,-0.308337509409984,1,1,1,1
"Asymmetric mixture",123,0.1,TRUE,-0.308337509409984,1,1,1,1
"Asymmetric mixture",123,0.2,TRUE,-0.308337509409984,1,1,1,1
"Symmetric bimodal",123,0.05,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",123,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",123,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",124,0.05,TRUE,-0.370210946973294,1,2,1,1
"Asymmetric mixture",124,0.1,TRUE,-0.370210946973294,1,5,1,1
"Asymmetric mixture",124,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",124,0.05,TRUE,-0.299549311375367,1,1,1,1
"Symmetric bimodal",124,0.1,TRUE,-0.299549311375367,1,1,1,1
"Symmetric bimodal",124,0.2,TRUE,-0.299549311375367,1,1,1,1
"Asymmetric mixture",125,0.05,TRUE,-0.353619015711043,1,1,1,1
"Asymmetric mixture",125,0.1,TRUE,-0.353619015711043,1,1,1,1
"Asymmetric mixture",125,0.2,TRUE,-0.353619015711043,1,1,1,1
"Symmetric bimodal",125,0.05,TRUE,-0.307889978130487,1,1,1,1
"Symmetric bimodal",125,0.1,TRUE,-0.307889978130487,1,1,1,1
"Symmetric bimodal",125,0.2,TRUE,-0.307889978130487,1,1,1,1
"Asymmetric mixture",126,0.05,TRUE,-0.307913142074379,1,1,1,1
"Asymmetric mixture",126,0.1,TRUE,-0.307913142074379,1,1,1,1
"Asymmetric mixture",126,0.2,TRUE,-0.307913142074379,1,1,1,1
"Symmetric bimodal",126,0.05,TRUE,-0.314617912143847,1,2,1,2
"Symmetric bimodal",126,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",126,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",127,0.05,TRUE,-0.314648643703818,1,2,1,1
"Asymmetric mixture",127,0.1,TRUE,-0.314648643703818,1,4,1,1
"Asymmetric mixture",127,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",127,0.05,TRUE,-0.311303040850863,1,1,1,1
"Symmetric bimodal",127,0.1,TRUE,-0.311303040850863,1,1,1,1
"Symmetric bimodal",127,0.2,TRUE,-0.311303040850863,1,1,1,1
"Asymmetric mixture",128,0.05,TRUE,-0.352657049517964,1,1,1,1
"Asymmetric mixture",128,0.1,TRUE,-0.352657049517964,1,1,1,1
"Asymmetric mixture",128,0.2,TRUE,-0.352657049517964,1,1,1,1
"Symmetric bimodal",128,0.05,TRUE,-0.271183412809434,1,1,1,1
"Symmetric bimodal",128,0.1,TRUE,-0.271183412809434,1,1,1,1
"Symmetric bimodal",128,0.2,TRUE,-0.271183412809434,1,1,1,2
"Asymmetric mixture",129,0.05,TRUE,-0.345933798530817,1,1,1,1
"Asymmetric mixture",129,0.1,TRUE,-0.345933798530817,1,1,1,1
"Asymmetric mixture",129,0.2,TRUE,-0.345933798530817,1,1,1,1
"Symmetric bimodal",129,0.05,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",129,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",129,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",130,0.05,TRUE,-0.265388051341796,2,1,1,1
"Asymmetric mixture",130,0.1,TRUE,-0.265388051341799,6,1,1,1
"Asymmetric mixture",130,0.2,TRUE,-0.265388051341799,6,1,1,1
"Symmetric bimodal",130,0.05,TRUE,-0.300013770122819,1,1,1,1
"Symmetric bimodal",130,0.1,TRUE,-0.300013770122819,1,1,1,1
"Symmetric bimodal",130,0.2,TRUE,-0.300013770122819,1,1,1,1
"Asymmetric mixture",131,0.05,TRUE,-0.317434032091897,3,1,1,1
"Asymmetric mixture",131,0.1,TRUE,-0.317434032091897,3,1,1,1
"Asymmetric mixture",131,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",131,0.05,TRUE,-0.31754614701686,1,1,1,1
"Symmetric bimodal",131,0.1,TRUE,-0.31754614701686,1,1,1,1
"Symmetric bimodal",131,0.2,TRUE,-0.31754614701686,1,1,1,1
"Asymmetric mixture",132,0.05,TRUE,-0.311978614584514,1,1,1,1
"Asymmetric mixture",132,0.1,TRUE,-0.311978614584514,1,1,1,1
"Asymmetric mixture",132,0.2,TRUE,-0.311978614584514,1,1,1,1
"Symmetric bimodal",132,0.05,TRUE,-0.282960252881861,1,1,1,1
"Symmetric bimodal",132,0.1,TRUE,-0.282960252881861,1,1,1,1
"Symmetric bimodal",132,0.2,TRUE,-0.282960252881861,1,1,1,1
"Asymmetric mixture",133,0.05,TRUE,-0.308095513936862,1,1,1,1
"Asymmetric mixture",133,0.1,TRUE,-0.308095513936862,1,1,1,1
"Asymmetric mixture",133,0.2,TRUE,-0.308095513936862,1,1,1,1
"Symmetric bimodal",133,0.05,TRUE,-0.355222844497152,1,1,1,1
"Symmetric bimodal",133,0.1,TRUE,-0.355222844497152,1,1,1,1
"Symmetric bimodal",133,0.2,TRUE,-0.355222844497152,1,1,1,1
"Asymmetric mixture",134,0.05,TRUE,-0.347249132873648,1,1,1,1
"Asymmetric mixture",134,0.1,TRUE,-0.347249132873648,1,1,1,1
"Asymmetric mixture",134,0.2,TRUE,-0.347249132873648,1,1,1,1
"Symmetric bimodal",134,0.05,TRUE,-0.312618384987202,1,1,1,1
"Symmetric bimodal",134,0.1,TRUE,-0.312618384987202,1,1,1,1
"Symmetric bimodal",134,0.2,TRUE,-0.312618384987202,1,1,1,1
"Asymmetric mixture",135,0.05,TRUE,-0.365327555727959,1,1,1,1
"Asymmetric mixture",135,0.1,TRUE,-0.365327555727959,1,1,1,1
"Asymmetric mixture",135,0.2,TRUE,-0.365327555727959,1,1,1,1
"Symmetric bimodal",135,0.05,TRUE,-0.330464805320504,3,1,1,1
"Symmetric bimodal",135,0.1,TRUE,-0.330464805320492,3,1,1,1
"Symmetric bimodal",135,0.2,TRUE,-0.330464805320506,3,1,1,1
"Asymmetric mixture",136,0.05,TRUE,-0.32432718539017,1,1,1,1
"Asymmetric mixture",136,0.1,TRUE,-0.32432718539017,1,1,1,1
"Asymmetric mixture",136,0.2,TRUE,-0.32432718539017,1,1,1,1
"Symmetric bimodal",136,0.05,TRUE,-0.336811482324573,1,2,1,1
"Symmetric bimodal",136,0.1,TRUE,-0.336811482324579,1,2,1,1
"Symmetric bimodal",136,0.2,TRUE,-0.588962553269917,1,5,1,1
"Asymmetric mixture",137,0.05,TRUE,-0.342226178072554,1,1,1,1
"Asymmetric mixture",137,0.1,TRUE,-0.342226178072554,1,1,1,1
"Asymmetric mixture",137,0.2,TRUE,-0.342226178072554,1,1,1,1
"Symmetric bimodal",137,0.05,TRUE,-0.363520772365316,1,1,1,1
"Symmetric bimodal",137,0.1,TRUE,-0.363520772365316,1,1,1,1
"Symmetric bimodal",137,0.2,TRUE,-0.363520772365316,1,1,1,1
"Asymmetric mixture",138,0.05,TRUE,-0.348647602470187,1,1,2,1
"Asymmetric mixture",138,0.1,TRUE,-0.348647602470187,1,1,2,1
"Asymmetric mixture",138,0.2,TRUE,-0.348647602470187,1,1,2,1
"Symmetric bimodal",138,0.05,TRUE,-0.39270733293941,1,1,1,1
"Symmetric bimodal",138,0.1,TRUE,-0.39270733293941,1,1,1,1
"Symmetric bimodal",138,0.2,TRUE,-0.39270733293941,1,1,1,1
"Asymmetric mixture",139,0.05,TRUE,-0.347109408493429,1,1,1,1
"Asymmetric mixture",139,0.1,TRUE,-0.347109408493429,1,1,1,1
"Asymmetric mixture",139,0.2,TRUE,-0.347109408493429,1,1,1,1
"Symmetric bimodal",139,0.05,TRUE,-0.317820654218289,1,1,1,1
"Symmetric bimodal",139,0.1,TRUE,-0.317820654218289,1,1,1,1
"Symmetric bimodal",139,0.2,TRUE,-0.317820654218289,1,1,1,1
"Asymmetric mixture",140,0.05,TRUE,-0.344862200775694,1,1,1,1
"Asymmetric mixture",140,0.1,TRUE,-0.344862200775694,1,1,1,1
"Asymmetric mixture",140,0.2,TRUE,-0.344862200775694,1,1,1,1
"Symmetric bimodal",140,0.05,TRUE,-0.32130677590557,1,1,1,1
"Symmetric bimodal",140,0.1,TRUE,-0.32130677590557,1,1,1,1
"Symmetric bimodal",140,0.2,TRUE,-0.32130677590557,1,1,1,1
"Asymmetric mixture",141,0.05,TRUE,-0.310812026084849,1,1,1,1
"Asymmetric mixture",141,0.1,TRUE,-0.310812026084849,1,1,1,1
"Asymmetric mixture",141,0.2,TRUE,-0.310812026084849,1,1,1,1
"Symmetric bimodal",141,0.05,TRUE,-0.294323234193608,1,1,1,1
"Symmetric bimodal",141,0.1,TRUE,-0.294323234193608,1,1,1,1
"Symmetric bimodal",141,0.2,TRUE,-0.294323234193608,1,1,1,1
"Asymmetric mixture",142,0.05,TRUE,-0.279110461425967,1,1,1,1
"Asymmetric mixture",142,0.1,TRUE,-0.279110461425967,1,1,1,1
"Asymmetric mixture",142,0.2,TRUE,-0.279110461425967,1,1,1,1
"Symmetric bimodal",142,0.05,TRUE,-0.28494960361013,1,1,1,1
"Symmetric bimodal",142,0.1,TRUE,-0.28494960361013,1,1,1,1
"Symmetric bimodal",142,0.2,TRUE,-0.28494960361013,1,1,1,1
"Asymmetric mixture",143,0.05,TRUE,-0.342570599683192,1,1,1,1
"Asymmetric mixture",143,0.1,TRUE,-0.342570599683192,1,1,1,1
"Asymmetric mixture",143,0.2,TRUE,-0.342570599683192,1,1,1,1
"Symmetric bimodal",143,0.05,TRUE,-0.315929517989122,1,1,1,1
"Symmetric bimodal",143,0.1,TRUE,-0.315929517989122,1,1,1,1
"Symmetric bimodal",143,0.2,TRUE,-0.315929517989122,1,1,1,1
"Asymmetric mixture",144,0.05,TRUE,-0.284530413050295,1,1,1,1
"Asymmetric mixture",144,0.1,TRUE,-0.284530413050295,1,1,1,1
"Asymmetric mixture",144,0.2,TRUE,-0.284530413050295,1,1,1,1
"Symmetric bimodal",144,0.05,TRUE,-0.336544777747486,1,1,1,1
"Symmetric bimodal",144,0.1,TRUE,-0.336544777747486,1,1,1,1
"Symmetric bimodal",144,0.2,TRUE,-0.336544777747486,1,1,1,1
"Asymmetric mixture",145,0.05,TRUE,-0.340068651359645,1,6,1,1
"Asymmetric mixture",145,0.1,TRUE,-0.340068651359645,1,6,1,1
"Asymmetric mixture",145,0.2,TRUE,-0.340068651359645,1,6,1,1
"Symmetric bimodal",145,0.05,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",145,0.1,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",145,0.2,FALSE,NA,NA,NA,NA,NA
"Asymmetric mixture",146,0.05,TRUE,-0.33539347128019,1,1,1,1
"Asymmetric mixture",146,0.1,TRUE,-0.33539347128019,1,1,1,1
"Asymmetric mixture",146,0.2,TRUE,-0.33539347128019,1,1,1,1
"Symmetric bimodal",146,0.05,TRUE,-0.316334715359914,1,1,1,1
"Symmetric bimodal",146,0.1,TRUE,-0.316334715359914,1,1,1,1
"Symmetric bimodal",146,0.2,TRUE,-0.316334715359914,1,1,1,1
"Asymmetric mixture",147,0.05,TRUE,-0.299951914698754,1,1,1,1
"Asymmetric mixture",147,0.1,TRUE,-0.299951914698754,1,1,1,1
"Asymmetric mixture",147,0.2,TRUE,-0.299951914698754,1,1,1,1
"Symmetric bimodal",147,0.05,TRUE,-0.354124314285946,1,1,1,1
"Symmetric bimodal",147,0.1,TRUE,-0.354124314285946,1,1,1,1
"Symmetric bimodal",147,0.2,TRUE,-0.354124314285946,1,1,1,1
"Asymmetric mixture",148,0.05,TRUE,-0.309135641408476,1,1,1,1
"Asymmetric mixture",148,0.1,TRUE,-0.309135641408476,1,1,1,1
"Asymmetric mixture",148,0.2,TRUE,-0.309135641408476,1,1,1,1
"Symmetric bimodal",148,0.05,TRUE,-0.31330883861355,1,1,1,1
"Symmetric bimodal",148,0.1,TRUE,-0.31330883861355,1,1,1,1
"Symmetric bimodal",148,0.2,TRUE,-0.31330883861355,1,1,1,2
"Asymmetric mixture",149,0.05,TRUE,-0.319644721253255,1,1,1,1
"Asymmetric mixture",149,0.1,TRUE,-0.319644721253255,1,1,1,1
"Asymmetric mixture",149,0.2,TRUE,-0.319644721253255,1,1,1,1
"Symmetric bimodal",149,0.05,TRUE,-0.343180521484615,1,5,1,1
"Symmetric bimodal",149,0.1,TRUE,-0.343180521484612,1,5,1,1
"Symmetric bimodal",149,0.2,TRUE,-0.0293108733735281,1,4,1,1
"Asymmetric mixture",150,0.05,TRUE,-0.339121092114155,1,1,1,1
"Asymmetric mixture",150,0.1,TRUE,-0.339121092114155,1,1,1,1
"Asymmetric mixture",150,0.2,TRUE,-0.339121092114155,1,1,1,1
"Symmetric bimodal",150,0.05,TRUE,-0.339656031898748,1,1,1,1
"Symmetric bimodal",150,0.1,TRUE,-0.339656031898748,1,1,1,1
"Symmetric bimodal",150,0.2,TRUE,-0.339656031898748,1,1,1,1
"Asymmetric mixture",151,0.05,TRUE,-0.297224119611114,1,1,1,1
"Asymmetric mixture",151,0.1,TRUE,-0.297224119611114,1,1,1,1
"Asymmetric mixture",151,0.2,TRUE,-0.297224119611114,1,1,1,1
"Symmetric bimodal",151,0.05,TRUE,-0.306798569125871,1,1,1,1
"Symmetric bimodal",151,0.1,TRUE,-0.306798569125871,1,1,1,1
"Symmetric bimodal",151,0.2,TRUE,-0.306798569125871,1,1,1,2
"Asymmetric mixture",152,0.05,TRUE,-0.27907342337289,1,1,1,1
"Asymmetric mixture",152,0.1,TRUE,-0.27907342337289,1,1,1,1
"Asymmetric mixture",152,0.2,TRUE,-0.27907342337289,1,1,1,1
"Symmetric bimodal",152,0.05,TRUE,-0.273185186879363,1,1,1,1
"Symmetric bimodal",152,0.1,TRUE,-0.273185186879363,1,1,1,1
"Symmetric bimodal",152,0.2,TRUE,-0.273185186879363,1,1,1,1
"Asymmetric mixture",153,0.05,TRUE,-0.31668268420232,1,1,1,1
"Asymmetric mixture",153,0.1,TRUE,-0.31668268420232,1,1,1,1
"Asymmetric mixture",153,0.2,TRUE,-0.31668268420232,1,1,1,1
"Symmetric bimodal",153,0.05,TRUE,-0.302790361294421,1,1,1,1
"Symmetric bimodal",153,0.1,TRUE,-0.302790361294421,1,1,1,1
"Symmetric bimodal",153,0.2,TRUE,-0.302790361294421,1,1,1,1
"Asymmetric mixture",154,0.05,TRUE,-0.297228593519755,1,1,1,1
"Asymmetric mixture",154,0.1,TRUE,-0.297228593519755,1,1,1,1
"Asymmetric mixture",154,0.2,TRUE,-0.297228593519755,1,1,1,1
"Symmetric bimodal",154,0.05,TRUE,-0.32563562577864,1,1,1,1
"Symmetric bimodal",154,0.1,TRUE,-0.32563562577864,1,1,1,1
"Symmetric bimodal",154,0.2,TRUE,-0.32563562577864,1,1,1,1
"Asymmetric mixture",155,0.05,TRUE,-0.325063290194591,1,1,1,1
"Asymmetric mixture",155,0.1,TRUE,-0.325063290194591,1,1,1,1
"Asymmetric mixture",155,0.2,TRUE,-0.325063290194591,1,1,1,1
"Symmetric bimodal",155,0.05,TRUE,-0.351142006408707,1,1,1,1
"Symmetric bimodal",155,0.1,TRUE,-0.351142006408707,1,1,1,1
"Symmetric bimodal",155,0.2,TRUE,-0.351142006408707,1,1,1,1
"Asymmetric mixture",156,0.05,TRUE,-0.330150400048396,1,1,1,1
"Asymmetric mixture",156,0.1,TRUE,-0.330150400048396,1,1,1,1
"Asymmetric mixture",156,0.2,TRUE,-0.330150400048396,1,1,1,1
"Symmetric bimodal",156,0.05,TRUE,-0.35857518524596,1,1,1,1
"Symmetric bimodal",156,0.1,TRUE,-0.35857518524596,1,1,1,1
"Symmetric bimodal",156,0.2,TRUE,-0.35857518524596,1,1,1,1
"Asymmetric mixture",157,0.05,TRUE,-0.294409242189388,4,1,1,1
"Asymmetric mixture",157,0.1,TRUE,-0.294409242189383,4,1,1,1
"Asymmetric mixture",157,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",157,0.05,TRUE,-0.27670692896228,1,1,1,1
"Symmetric bimodal",157,0.1,TRUE,-0.27670692896228,1,1,2,1
"Symmetric bimodal",157,0.2,TRUE,-0.27670692896228,1,1,1,1
"Asymmetric mixture",158,0.05,TRUE,-0.32685990997989,1,1,1,1
"Asymmetric mixture",158,0.1,TRUE,-0.32685990997989,1,1,1,1
"Asymmetric mixture",158,0.2,TRUE,-0.32685990997989,1,1,1,1
"Symmetric bimodal",158,0.05,TRUE,-0.321428483221365,1,1,1,1
"Symmetric bimodal",158,0.1,TRUE,-0.321428483221365,1,1,1,1
"Symmetric bimodal",158,0.2,TRUE,-0.321428483221365,1,1,1,1
"Asymmetric mixture",159,0.05,TRUE,-0.337453911983722,1,1,1,1
"Asymmetric mixture",159,0.1,TRUE,-0.337453911983722,1,1,1,1
"Asymmetric mixture",159,0.2,TRUE,-0.337453911983722,1,1,1,1
"Symmetric bimodal",159,0.05,TRUE,-0.265969065676072,1,1,1,1
"Symmetric bimodal",159,0.1,TRUE,-0.265969065676072,1,1,1,1
"Symmetric bimodal",159,0.2,TRUE,-0.265969065676072,1,1,1,1
"Asymmetric mixture",160,0.05,TRUE,-0.320749952275452,1,5,1,1
"Asymmetric mixture",160,0.1,TRUE,-0.320749952275452,1,5,1,1
"Asymmetric mixture",160,0.2,FALSE,NA,NA,NA,NA,NA
"Symmetric bimodal",160,0.05,TRUE,-0.327719288048406,1,1,1,1
"Symmetric bimodal",160,0.1,TRUE,-0.327719288048406,1,1,1,1
"Symmetric bimodal",160,0.2,TRUE,-0.327719288048406,1,1,1,1
"Asymmetric mixture",161,0.05,TRUE,-0.327594366601881,1,1,1,1
