"Study","SampleSize","Scenario","Replication","Method","Success"
"Main",500,"Symmetric bimodal",954,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",35,"OLS",TRUE
"Main",200,"Symmetric bimodal",35,"Semiparametric",TRUE
"Main",200,"Skew-normal",307,"OLS",TRUE
"Main",200,"Skew-normal",307,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",112,"OLS",TRUE
"Main",500,"Asymmetric mixture",112,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",463,"OLS",TRUE
"Main",200,"Symmetric bimodal",463,"Semiparametric",TRUE
"Main",200,"Skew-normal",727,"OLS",TRUE
"Main",200,"Skew-normal",727,"Semiparametric",TRUE
"Main",200,"Skew-normal",508,"OLS",TRUE
"Main",200,"Skew-normal",508,"Semiparametric",TRUE
"Main",500,"Gaussian",2,"OLS",TRUE
"Main",500,"Gaussian",2,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",860,"OLS",TRUE
"Main",200,"Asymmetric mixture",860,"Semiparametric",TRUE
"Main",500,"Skew-normal",410,"OLS",TRUE
"Main",500,"Skew-normal",410,"Semiparametric",TRUE
"Main",200,"Skew-normal",112,"OLS",TRUE
"Main",200,"Skew-normal",112,"Semiparametric",TRUE
"Main",500,"Gaussian",885,"OLS",TRUE
"Main",500,"Gaussian",885,"Semiparametric",TRUE
"Main",500,"Gaussian",252,"OLS",TRUE
"Main",500,"Gaussian",252,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",142,"OLS",TRUE
"Main",200,"Symmetric bimodal",142,"Semiparametric",TRUE
"Main",500,"Skew-normal",263,"OLS",TRUE
"Main",500,"Skew-normal",263,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",296,"OLS",TRUE
"Main",500,"Symmetric bimodal",296,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",619,"OLS",TRUE
"Main",200,"Symmetric bimodal",619,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",507,"OLS",TRUE
"Main",200,"Symmetric bimodal",507,"Semiparametric",TRUE
"Main",500,"Gaussian",309,"OLS",TRUE
"Main",500,"Gaussian",309,"Semiparametric",TRUE
"Main",200,"Gaussian",950,"OLS",TRUE
"Main",200,"Gaussian",950,"Semiparametric",TRUE
"Main",500,"Gaussian",12,"OLS",TRUE
"Main",500,"Gaussian",12,"Semiparametric",TRUE
"Main",200,"Gaussian",326,"OLS",TRUE
"Main",200,"Gaussian",326,"Semiparametric",TRUE
"Main",500,"Skew-normal",552,"OLS",TRUE
"Main",500,"Skew-normal",552,"Semiparametric",TRUE
"Main",500,"Skew-normal",732,"OLS",TRUE
"Main",500,"Skew-normal",732,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",472,"OLS",TRUE
"Main",200,"Symmetric bimodal",472,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",277,"OLS",TRUE
"Main",200,"Asymmetric mixture",277,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",692,"OLS",TRUE
"Main",500,"Symmetric bimodal",692,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",844,"OLS",TRUE
"Main",500,"Asymmetric mixture",844,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",790,"OLS",TRUE
"Main",500,"Symmetric bimodal",790,"Semiparametric",TRUE
"Main",200,"Gaussian",821,"OLS",TRUE
"Main",200,"Gaussian",821,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",744,"OLS",TRUE
"Main",500,"Asymmetric mixture",744,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",416,"OLS",TRUE
"Main",500,"Symmetric bimodal",416,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",495,"OLS",TRUE
"Main",500,"Asymmetric mixture",495,"Semiparametric",TRUE
"Main",200,"Gaussian",684,"OLS",TRUE
"Main",200,"Gaussian",684,"Semiparametric",TRUE
"Main",200,"Gaussian",607,"OLS",TRUE
"Main",200,"Gaussian",607,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",10,"OLS",TRUE
"Main",200,"Symmetric bimodal",10,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",751,"OLS",TRUE
"Main",200,"Symmetric bimodal",751,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",378,"OLS",TRUE
"Main",500,"Symmetric bimodal",378,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",859,"OLS",TRUE
"Main",200,"Asymmetric mixture",859,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",552,"OLS",TRUE
"Main",500,"Symmetric bimodal",552,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",748,"OLS",TRUE
"Main",500,"Asymmetric mixture",748,"Semiparametric",TRUE
"Main",200,"Gaussian",948,"OLS",TRUE
"Main",200,"Gaussian",948,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",137,"OLS",TRUE
"Main",500,"Asymmetric mixture",137,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",399,"OLS",TRUE
"Main",200,"Asymmetric mixture",399,"Semiparametric",TRUE
"Main",200,"Gaussian",511,"OLS",TRUE
"Main",200,"Gaussian",511,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",639,"OLS",TRUE
"Main",200,"Symmetric bimodal",639,"Semiparametric",TRUE
"Main",500,"Gaussian",852,"OLS",TRUE
"Main",500,"Gaussian",852,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",96,"OLS",TRUE
"Main",500,"Symmetric bimodal",96,"Semiparametric",TRUE
"Main",200,"Skew-normal",767,"OLS",TRUE
"Main",200,"Skew-normal",767,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",97,"OLS",TRUE
"Main",500,"Symmetric bimodal",97,"Semiparametric",TRUE
"Main",500,"Skew-normal",99,"OLS",TRUE
"Main",500,"Skew-normal",99,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",983,"OLS",TRUE
"Main",200,"Asymmetric mixture",983,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",679,"OLS",TRUE
"Main",200,"Symmetric bimodal",679,"Semiparametric",TRUE
"Main",200,"Skew-normal",414,"OLS",TRUE
"Main",200,"Skew-normal",414,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",595,"OLS",TRUE
"Main",500,"Asymmetric mixture",595,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",876,"OLS",TRUE
"Main",500,"Asymmetric mixture",876,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",158,"OLS",TRUE
"Main",500,"Asymmetric mixture",158,"Semiparametric",TRUE
"Main",500,"Gaussian",985,"OLS",TRUE
"Main",500,"Gaussian",985,"Semiparametric",TRUE
"Main",200,"Skew-normal",857,"OLS",TRUE
"Main",200,"Skew-normal",857,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",859,"OLS",TRUE
"Main",500,"Asymmetric mixture",859,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",690,"OLS",TRUE
"Main",500,"Symmetric bimodal",690,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",830,"OLS",TRUE
"Main",200,"Symmetric bimodal",830,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",976,"OLS",TRUE
"Main",200,"Symmetric bimodal",976,"Semiparametric",TRUE
"Main",500,"Gaussian",681,"OLS",TRUE
"Main",500,"Gaussian",681,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",122,"OLS",TRUE
"Main",200,"Symmetric bimodal",122,"Semiparametric",TRUE
"Main",200,"Gaussian",675,"OLS",TRUE
"Main",200,"Gaussian",675,"Semiparametric",TRUE
"Main",200,"Gaussian",811,"OLS",TRUE
"Main",200,"Gaussian",811,"Semiparametric",TRUE
"Main",500,"Skew-normal",87,"OLS",TRUE
"Main",500,"Skew-normal",87,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",899,"OLS",TRUE
"Main",500,"Asymmetric mixture",899,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",179,"OLS",TRUE
"Main",200,"Asymmetric mixture",179,"Semiparametric",TRUE
"Main",500,"Skew-normal",107,"OLS",TRUE
"Main",500,"Skew-normal",107,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",562,"OLS",TRUE
"Main",500,"Asymmetric mixture",562,"Semiparametric",TRUE
"Main",200,"Skew-normal",384,"OLS",TRUE
"Main",200,"Skew-normal",384,"Semiparametric",TRUE
"Main",200,"Skew-normal",888,"OLS",TRUE
"Main",200,"Skew-normal",888,"Semiparametric",TRUE
"Main",500,"Gaussian",386,"OLS",TRUE
"Main",500,"Gaussian",386,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",282,"OLS",TRUE
"Main",500,"Asymmetric mixture",282,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",400,"OLS",TRUE
"Main",200,"Asymmetric mixture",400,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",320,"OLS",TRUE
"Main",500,"Symmetric bimodal",320,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",906,"OLS",TRUE
"Main",500,"Asymmetric mixture",906,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",160,"OLS",TRUE
"Main",500,"Symmetric bimodal",160,"Semiparametric",TRUE
"Main",500,"Skew-normal",941,"OLS",TRUE
"Main",500,"Skew-normal",941,"Semiparametric",TRUE
"Main",200,"Gaussian",26,"OLS",TRUE
"Main",200,"Gaussian",26,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",479,"OLS",TRUE
"Main",500,"Symmetric bimodal",479,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",133,"OLS",TRUE
"Main",500,"Asymmetric mixture",133,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",409,"OLS",TRUE
"Main",500,"Symmetric bimodal",409,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",789,"OLS",TRUE
"Main",500,"Symmetric bimodal",789,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",249,"OLS",TRUE
"Main",200,"Symmetric bimodal",249,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",379,"OLS",TRUE
"Main",500,"Symmetric bimodal",379,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",501,"OLS",TRUE
"Main",200,"Asymmetric mixture",501,"Semiparametric",TRUE
"Main",500,"Gaussian",653,"OLS",TRUE
"Main",500,"Gaussian",653,"Semiparametric",TRUE
"Main",200,"Skew-normal",146,"OLS",TRUE
"Main",200,"Skew-normal",146,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",70,"OLS",TRUE
"Main",200,"Symmetric bimodal",70,"Semiparametric",TRUE
"Main",500,"Skew-normal",443,"OLS",TRUE
"Main",500,"Skew-normal",443,"Semiparametric",TRUE
"Main",200,"Skew-normal",853,"OLS",TRUE
"Main",200,"Skew-normal",853,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",811,"OLS",TRUE
"Main",200,"Asymmetric mixture",811,"Semiparametric",FALSE
"Main",500,"Skew-normal",611,"OLS",TRUE
"Main",500,"Skew-normal",611,"Semiparametric",TRUE
"Main",200,"Skew-normal",862,"OLS",TRUE
"Main",200,"Skew-normal",862,"Semiparametric",TRUE
"Main",200,"Gaussian",349,"OLS",TRUE
"Main",200,"Gaussian",349,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",149,"OLS",TRUE
"Main",500,"Symmetric bimodal",149,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",648,"OLS",TRUE
"Main",500,"Asymmetric mixture",648,"Semiparametric",TRUE
"Main",200,"Gaussian",436,"OLS",TRUE
"Main",200,"Gaussian",436,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",706,"OLS",TRUE
"Main",200,"Symmetric bimodal",706,"Semiparametric",TRUE
"Main",500,"Gaussian",332,"OLS",TRUE
"Main",500,"Gaussian",332,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",952,"OLS",TRUE
"Main",200,"Asymmetric mixture",952,"Semiparametric",TRUE
"Main",200,"Skew-normal",563,"OLS",TRUE
"Main",200,"Skew-normal",563,"Semiparametric",TRUE
"Main",500,"Gaussian",391,"OLS",TRUE
"Main",500,"Gaussian",391,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",495,"OLS",TRUE
"Main",500,"Symmetric bimodal",495,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",964,"OLS",TRUE
"Main",200,"Symmetric bimodal",964,"Semiparametric",TRUE
"Main",200,"Skew-normal",472,"OLS",TRUE
"Main",200,"Skew-normal",472,"Semiparametric",TRUE
"Main",500,"Gaussian",989,"OLS",TRUE
"Main",500,"Gaussian",989,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",769,"OLS",TRUE
"Main",500,"Asymmetric mixture",769,"Semiparametric",TRUE
"Main",200,"Skew-normal",685,"OLS",TRUE
"Main",200,"Skew-normal",685,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",206,"OLS",TRUE
"Main",200,"Symmetric bimodal",206,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",938,"OLS",TRUE
"Main",200,"Asymmetric mixture",938,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",11,"OLS",TRUE
"Main",500,"Symmetric bimodal",11,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",886,"OLS",TRUE
"Main",200,"Asymmetric mixture",886,"Semiparametric",TRUE
"Main",200,"Skew-normal",418,"OLS",TRUE
"Main",200,"Skew-normal",418,"Semiparametric",TRUE
"Main",200,"Skew-normal",763,"OLS",TRUE
"Main",200,"Skew-normal",763,"Semiparametric",TRUE
"Main",500,"Skew-normal",752,"OLS",TRUE
"Main",500,"Skew-normal",752,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",659,"OLS",TRUE
"Main",500,"Symmetric bimodal",659,"Semiparametric",TRUE
"Main",500,"Skew-normal",564,"OLS",TRUE
"Main",500,"Skew-normal",564,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",486,"OLS",TRUE
"Main",200,"Symmetric bimodal",486,"Semiparametric",FALSE
"Main",200,"Symmetric bimodal",389,"OLS",TRUE
"Main",200,"Symmetric bimodal",389,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",28,"OLS",TRUE
"Main",200,"Asymmetric mixture",28,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",485,"OLS",TRUE
"Main",500,"Symmetric bimodal",485,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",820,"OLS",TRUE
"Main",200,"Symmetric bimodal",820,"Semiparametric",FALSE
"Main",500,"Symmetric bimodal",985,"OLS",TRUE
"Main",500,"Symmetric bimodal",985,"Semiparametric",TRUE
"Main",200,"Gaussian",626,"OLS",TRUE
"Main",200,"Gaussian",626,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",728,"OLS",TRUE
"Main",500,"Symmetric bimodal",728,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",300,"OLS",TRUE
"Main",500,"Asymmetric mixture",300,"Semiparametric",TRUE
"Main",500,"Skew-normal",459,"OLS",TRUE
"Main",500,"Skew-normal",459,"Semiparametric",TRUE
"Main",500,"Skew-normal",713,"OLS",TRUE
"Main",500,"Skew-normal",713,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",467,"OLS",TRUE
"Main",200,"Symmetric bimodal",467,"Semiparametric",TRUE
"Main",200,"Gaussian",603,"OLS",TRUE
"Main",200,"Gaussian",603,"Semiparametric",TRUE
"Main",200,"Gaussian",223,"OLS",TRUE
"Main",200,"Gaussian",223,"Semiparametric",TRUE
"Main",200,"Skew-normal",276,"OLS",TRUE
"Main",200,"Skew-normal",276,"Semiparametric",TRUE
"Main",200,"Skew-normal",615,"OLS",TRUE
"Main",200,"Skew-normal",615,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",275,"OLS",TRUE
"Main",500,"Asymmetric mixture",275,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",482,"OLS",TRUE
"Main",200,"Symmetric bimodal",482,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",555,"OLS",TRUE
"Main",500,"Asymmetric mixture",555,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",287,"OLS",TRUE
"Main",500,"Symmetric bimodal",287,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",7,"OLS",TRUE
"Main",500,"Symmetric bimodal",7,"Semiparametric",TRUE
"Main",200,"Gaussian",800,"OLS",TRUE
"Main",200,"Gaussian",800,"Semiparametric",TRUE
"Main",500,"Gaussian",813,"OLS",TRUE
"Main",500,"Gaussian",813,"Semiparametric",TRUE
"Main",200,"Gaussian",878,"OLS",TRUE
"Main",200,"Gaussian",878,"Semiparametric",TRUE
"Main",200,"Gaussian",584,"OLS",TRUE
"Main",200,"Gaussian",584,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",838,"OLS",TRUE
"Main",500,"Asymmetric mixture",838,"Semiparametric",TRUE
"Main",200,"Skew-normal",700,"OLS",TRUE
"Main",200,"Skew-normal",700,"Semiparametric",TRUE
"Main",500,"Gaussian",219,"OLS",TRUE
"Main",500,"Gaussian",219,"Semiparametric",TRUE
"Main",200,"Gaussian",620,"OLS",TRUE
"Main",200,"Gaussian",620,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",58,"OLS",TRUE
"Main",200,"Symmetric bimodal",58,"Semiparametric",TRUE
"Main",500,"Skew-normal",627,"OLS",TRUE
"Main",500,"Skew-normal",627,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",307,"OLS",TRUE
"Main",500,"Symmetric bimodal",307,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",61,"OLS",TRUE
"Main",200,"Symmetric bimodal",61,"Semiparametric",TRUE
"Main",500,"Skew-normal",397,"OLS",TRUE
"Main",500,"Skew-normal",397,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",186,"OLS",TRUE
"Main",500,"Symmetric bimodal",186,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",18,"OLS",TRUE
"Main",200,"Asymmetric mixture",18,"Semiparametric",FALSE
"Main",200,"Gaussian",909,"OLS",TRUE
"Main",200,"Gaussian",909,"Semiparametric",TRUE
"Main",200,"Skew-normal",776,"OLS",TRUE
"Main",200,"Skew-normal",776,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",643,"OLS",TRUE
"Main",200,"Asymmetric mixture",643,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",102,"OLS",TRUE
"Main",200,"Symmetric bimodal",102,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",433,"OLS",TRUE
"Main",200,"Asymmetric mixture",433,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",86,"OLS",TRUE
"Main",200,"Symmetric bimodal",86,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",459,"OLS",TRUE
"Main",500,"Symmetric bimodal",459,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",400,"OLS",TRUE
"Main",500,"Symmetric bimodal",400,"Semiparametric",TRUE
"Main",200,"Skew-normal",801,"OLS",TRUE
"Main",200,"Skew-normal",801,"Semiparametric",TRUE
"Main",500,"Skew-normal",651,"OLS",TRUE
"Main",500,"Skew-normal",651,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",897,"OLS",TRUE
"Main",200,"Asymmetric mixture",897,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",496,"OLS",TRUE
"Main",200,"Asymmetric mixture",496,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",819,"OLS",TRUE
"Main",200,"Symmetric bimodal",819,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",111,"OLS",TRUE
"Main",200,"Asymmetric mixture",111,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",952,"OLS",TRUE
"Main",500,"Asymmetric mixture",952,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",202,"OLS",TRUE
"Main",500,"Symmetric bimodal",202,"Semiparametric",TRUE
"Main",500,"Skew-normal",815,"OLS",TRUE
"Main",500,"Skew-normal",815,"Semiparametric",TRUE
"Main",500,"Gaussian",864,"OLS",TRUE
"Main",500,"Gaussian",864,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",354,"OLS",TRUE
"Main",200,"Asymmetric mixture",354,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",999,"OLS",TRUE
"Main",500,"Asymmetric mixture",999,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",273,"OLS",TRUE
"Main",500,"Asymmetric mixture",273,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",22,"OLS",TRUE
"Main",500,"Asymmetric mixture",22,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",277,"OLS",TRUE
"Main",200,"Symmetric bimodal",277,"Semiparametric",TRUE
"Main",200,"Gaussian",795,"OLS",TRUE
"Main",200,"Gaussian",795,"Semiparametric",TRUE
"Main",500,"Gaussian",139,"OLS",TRUE
"Main",500,"Gaussian",139,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",542,"OLS",TRUE
"Main",200,"Asymmetric mixture",542,"Semiparametric",TRUE
"Main",500,"Skew-normal",297,"OLS",TRUE
"Main",500,"Skew-normal",297,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",467,"OLS",TRUE
"Main",500,"Symmetric bimodal",467,"Semiparametric",TRUE
"Main",500,"Skew-normal",520,"OLS",TRUE
"Main",500,"Skew-normal",520,"Semiparametric",TRUE
"Main",200,"Skew-normal",753,"OLS",TRUE
"Main",200,"Skew-normal",753,"Semiparametric",TRUE
"Main",200,"Skew-normal",199,"OLS",TRUE
"Main",200,"Skew-normal",199,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",418,"OLS",TRUE
"Main",500,"Asymmetric mixture",418,"Semiparametric",TRUE
"Main",500,"Gaussian",810,"OLS",TRUE
"Main",500,"Gaussian",810,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",71,"OLS",TRUE
"Main",200,"Symmetric bimodal",71,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",993,"OLS",TRUE
"Main",500,"Asymmetric mixture",993,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",298,"OLS",TRUE
"Main",200,"Asymmetric mixture",298,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",775,"OLS",TRUE
"Main",200,"Asymmetric mixture",775,"Semiparametric",TRUE
"Main",200,"Gaussian",287,"OLS",TRUE
"Main",200,"Gaussian",287,"Semiparametric",TRUE
"Main",500,"Skew-normal",848,"OLS",TRUE
"Main",500,"Skew-normal",848,"Semiparametric",TRUE
"Main",500,"Gaussian",426,"OLS",TRUE
"Main",500,"Gaussian",426,"Semiparametric",TRUE
"Main",500,"Skew-normal",776,"OLS",TRUE
"Main",500,"Skew-normal",776,"Semiparametric",TRUE
"Main",500,"Skew-normal",720,"OLS",TRUE
"Main",500,"Skew-normal",720,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",496,"OLS",TRUE
"Main",200,"Symmetric bimodal",496,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",928,"OLS",TRUE
"Main",200,"Asymmetric mixture",928,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",765,"OLS",TRUE
"Main",500,"Symmetric bimodal",765,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",546,"OLS",TRUE
"Main",500,"Symmetric bimodal",546,"Semiparametric",TRUE
"Main",200,"Skew-normal",65,"OLS",TRUE
"Main",200,"Skew-normal",65,"Semiparametric",TRUE
"Main",200,"Gaussian",295,"OLS",TRUE
"Main",200,"Gaussian",295,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",240,"OLS",TRUE
"Main",500,"Asymmetric mixture",240,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",144,"OLS",TRUE
"Main",200,"Symmetric bimodal",144,"Semiparametric",TRUE
"Main",200,"Symmetric bimodal",448,"OLS",TRUE
"Main",200,"Symmetric bimodal",448,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",25,"OLS",TRUE
"Main",200,"Asymmetric mixture",25,"Semiparametric",TRUE
"Main",500,"Skew-normal",267,"OLS",TRUE
"Main",500,"Skew-normal",267,"Semiparametric",TRUE
"Main",200,"Skew-normal",935,"OLS",TRUE
"Main",200,"Skew-normal",935,"Semiparametric",TRUE
"Main",200,"Skew-normal",114,"OLS",TRUE
"Main",200,"Skew-normal",114,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",666,"OLS",TRUE
"Main",500,"Asymmetric mixture",666,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",847,"OLS",TRUE
"Main",500,"Asymmetric mixture",847,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",768,"OLS",TRUE
"Main",200,"Asymmetric mixture",768,"Semiparametric",TRUE
"Main",500,"Gaussian",301,"OLS",TRUE
"Main",500,"Gaussian",301,"Semiparametric",TRUE
"Main",500,"Gaussian",683,"OLS",TRUE
"Main",500,"Gaussian",683,"Semiparametric",TRUE
"Main",500,"Skew-normal",897,"OLS",TRUE
"Main",500,"Skew-normal",897,"Semiparametric",TRUE
"Main",500,"Skew-normal",490,"OLS",TRUE
"Main",500,"Skew-normal",490,"Semiparametric",TRUE
"Main",500,"Symmetric bimodal",442,"OLS",TRUE
"Main",500,"Symmetric bimodal",442,"Semiparametric",TRUE
"Main",500,"Asymmetric mixture",676,"OLS",TRUE
"Main",500,"Asymmetric mixture",676,"Semiparametric",TRUE
"Main",500,"Gaussian",712,"OLS",TRUE
"Main",500,"Gaussian",712,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",395,"OLS",TRUE
"Main",200,"Asymmetric mixture",395,"Semiparametric",TRUE
"Main",500,"Skew-normal",874,"OLS",TRUE
"Main",500,"Skew-normal",874,"Semiparametric",TRUE
"Main",200,"Skew-normal",38,"OLS",TRUE
"Main",200,"Skew-normal",38,"Semiparametric",TRUE
"Main",200,"Asymmetric mixture",397,"OLS",TRUE
