"Study","SampleSize","Scenario","Replication","Method","Success"
"Comparator",300,"Symmetric bimodal",392,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",392,"medflex NEM",TRUE
"Comparator",300,"Gaussian",393,"OLS",TRUE
"Comparator",300,"Gaussian",393,"Semiparametric",TRUE
"Comparator",300,"Gaussian",393,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",393,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",393,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",393,"OLS",TRUE
"Comparator",300,"Skew-normal",393,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",393,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",393,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",393,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",393,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",393,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",393,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",393,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",393,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",393,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",393,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",393,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",393,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",393,"medflex NEM",TRUE
"Comparator",300,"Gaussian",394,"OLS",TRUE
"Comparator",300,"Gaussian",394,"Semiparametric",TRUE
"Comparator",300,"Gaussian",394,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",394,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",394,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",394,"OLS",TRUE
"Comparator",300,"Skew-normal",394,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",394,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",394,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",394,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",394,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",394,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",394,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",394,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",394,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",394,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",394,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",394,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",394,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",394,"medflex NEM",TRUE
"Comparator",300,"Gaussian",395,"OLS",TRUE
"Comparator",300,"Gaussian",395,"Semiparametric",TRUE
"Comparator",300,"Gaussian",395,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",395,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",395,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",395,"OLS",TRUE
"Comparator",300,"Skew-normal",395,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",395,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",395,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",395,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",395,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",395,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",395,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",395,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",395,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",395,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",395,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",395,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",395,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",395,"medflex NEM",TRUE
"Comparator",300,"Gaussian",396,"OLS",TRUE
"Comparator",300,"Gaussian",396,"Semiparametric",TRUE
"Comparator",300,"Gaussian",396,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",396,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",396,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",396,"OLS",TRUE
"Comparator",300,"Skew-normal",396,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",396,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",396,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",396,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",396,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",396,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",396,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",396,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",396,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",396,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",396,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",396,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",396,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",396,"medflex NEM",TRUE
"Comparator",300,"Gaussian",397,"OLS",TRUE
"Comparator",300,"Gaussian",397,"Semiparametric",TRUE
"Comparator",300,"Gaussian",397,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",397,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",397,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",397,"OLS",TRUE
"Comparator",300,"Skew-normal",397,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",397,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",397,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",397,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",397,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",397,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",397,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",397,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",397,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",397,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",397,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",397,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",397,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",397,"medflex NEM",TRUE
"Comparator",300,"Gaussian",398,"OLS",TRUE
"Comparator",300,"Gaussian",398,"Semiparametric",TRUE
"Comparator",300,"Gaussian",398,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",398,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",398,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",398,"OLS",TRUE
"Comparator",300,"Skew-normal",398,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",398,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",398,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",398,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",398,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",398,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",398,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",398,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",398,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",398,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",398,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",398,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",398,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",398,"medflex NEM",TRUE
"Comparator",300,"Gaussian",399,"OLS",TRUE
"Comparator",300,"Gaussian",399,"Semiparametric",TRUE
"Comparator",300,"Gaussian",399,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",399,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",399,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",399,"OLS",TRUE
"Comparator",300,"Skew-normal",399,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",399,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",399,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",399,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",399,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",399,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",399,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",399,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",399,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",399,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",399,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",399,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",399,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",399,"medflex NEM",TRUE
"Comparator",300,"Gaussian",400,"OLS",TRUE
"Comparator",300,"Gaussian",400,"Semiparametric",TRUE
"Comparator",300,"Gaussian",400,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",400,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",400,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",400,"OLS",TRUE
"Comparator",300,"Skew-normal",400,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",400,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",400,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",400,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",400,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",400,"Semiparametric",FALSE
"Comparator",300,"Asymmetric mixture",400,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",400,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",400,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",400,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",400,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",400,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",400,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",400,"medflex NEM",TRUE
"Comparator",300,"Gaussian",401,"OLS",TRUE
"Comparator",300,"Gaussian",401,"Semiparametric",TRUE
"Comparator",300,"Gaussian",401,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",401,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",401,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",401,"OLS",TRUE
"Comparator",300,"Skew-normal",401,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",401,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",401,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",401,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",401,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",401,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",401,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",401,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",401,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",401,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",401,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",401,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",401,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",401,"medflex NEM",TRUE
"Comparator",300,"Gaussian",402,"OLS",TRUE
"Comparator",300,"Gaussian",402,"Semiparametric",TRUE
"Comparator",300,"Gaussian",402,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",402,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",402,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",402,"OLS",TRUE
"Comparator",300,"Skew-normal",402,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",402,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",402,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",402,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",402,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",402,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",402,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",402,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",402,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",402,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",402,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",402,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",402,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",402,"medflex NEM",TRUE
"Comparator",300,"Gaussian",403,"OLS",TRUE
"Comparator",300,"Gaussian",403,"Semiparametric",TRUE
"Comparator",300,"Gaussian",403,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",403,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",403,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",403,"OLS",TRUE
"Comparator",300,"Skew-normal",403,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",403,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",403,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",403,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",403,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",403,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",403,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",403,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",403,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",403,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",403,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",403,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",403,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",403,"medflex NEM",TRUE
"Comparator",300,"Gaussian",404,"OLS",TRUE
"Comparator",300,"Gaussian",404,"Semiparametric",TRUE
"Comparator",300,"Gaussian",404,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",404,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",404,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",404,"OLS",TRUE
"Comparator",300,"Skew-normal",404,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",404,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",404,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",404,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",404,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",404,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",404,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",404,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",404,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",404,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",404,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",404,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",404,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",404,"medflex NEM",TRUE
"Comparator",300,"Gaussian",405,"OLS",TRUE
"Comparator",300,"Gaussian",405,"Semiparametric",TRUE
"Comparator",300,"Gaussian",405,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",405,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",405,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",405,"OLS",TRUE
"Comparator",300,"Skew-normal",405,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",405,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",405,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",405,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",405,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",405,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",405,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",405,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",405,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",405,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",405,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",405,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",405,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",405,"medflex NEM",TRUE
"Comparator",300,"Gaussian",406,"OLS",TRUE
"Comparator",300,"Gaussian",406,"Semiparametric",TRUE
"Comparator",300,"Gaussian",406,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",406,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",406,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",406,"OLS",TRUE
"Comparator",300,"Skew-normal",406,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",406,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",406,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",406,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",406,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",406,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",406,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",406,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",406,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",406,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",406,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",406,"Imai quasi-Bayes",TRUE
"Comparator",300,"Symmetric bimodal",406,"Imai bootstrap",TRUE
"Comparator",300,"Symmetric bimodal",406,"medflex NEM",TRUE
"Comparator",300,"Gaussian",407,"OLS",TRUE
"Comparator",300,"Gaussian",407,"Semiparametric",TRUE
"Comparator",300,"Gaussian",407,"Imai quasi-Bayes",TRUE
"Comparator",300,"Gaussian",407,"Imai bootstrap",TRUE
"Comparator",300,"Gaussian",407,"medflex NEM",TRUE
"Comparator",300,"Skew-normal",407,"OLS",TRUE
"Comparator",300,"Skew-normal",407,"Semiparametric",TRUE
"Comparator",300,"Skew-normal",407,"Imai quasi-Bayes",TRUE
"Comparator",300,"Skew-normal",407,"Imai bootstrap",TRUE
"Comparator",300,"Skew-normal",407,"medflex NEM",TRUE
"Comparator",300,"Asymmetric mixture",407,"OLS",TRUE
"Comparator",300,"Asymmetric mixture",407,"Semiparametric",TRUE
"Comparator",300,"Asymmetric mixture",407,"Imai quasi-Bayes",TRUE
"Comparator",300,"Asymmetric mixture",407,"Imai bootstrap",TRUE
"Comparator",300,"Asymmetric mixture",407,"medflex NEM",TRUE
"Comparator",300,"Symmetric bimodal",407,"OLS",TRUE
"Comparator",300,"Symmetric bimodal",407,"Semiparametric",TRUE
"Comparator",300,"Symmetric bimodal",407,"Imai quasi-Bayes",TRUE
